procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63817060 207900 422928    0    0     0     0 3040 2433  3  0 97  0  0	
 1  0  15744 63817060 207900 422932    0    0     0     0 3046 2440  3  0 97  0  0	
 1  0  15744 63817060 207900 422936    0    0     0     0 3117 2542  3  0 97  0  0	
 1  0  15744 63817060 207900 422936    0    0     0     0 3068 2472  3  0 97  0  0	
 3  0  15744 63817060 207900 422940    0    0     0     0 3368 3054  3  0 97  0  0	
 1  0  15744 63817060 207900 422944    0    0     0     0 3192 2715  3  0 97  0  0	
 1  0  15744 63817060 207900 422944    0    0     0     0 3183 2675  3  0 97  0  0	
 1  0  15744 63816936 207900 422948    0    0     0     0 3034 2390  3  0 97  0  0	
 1  0  15744 63816936 207900 422956    0    0     0     0 3032 2407  3  0 97  0  0	
 1  0  15744 63816936 207900 422960    0    0     0     0 3055 2388  3  0 97  0  0	
 1  0  15744 63816928 207900 422960    0    0     0     0 3054 2423  3  0 97  0  0	
 2  0  15744 63816928 207900 422964    0    0     0     0 3028 2371  3  0 97  0  0	
 1  0  15744 63816936 207900 422968    0    0     0    16 3046 2429  3  0 96  1  0	
 1  0  15744 63816928 207900 422972    0    0     0     0 3043 2443  3  0 97  0  0	
 1  0  15744 63816804 207900 422976    0    0     0     0 3087 2440  3  0 97  0  0	
 1  0  15744 63816804 207900 422980    0    0     0     0 3043 2376  3  0 97  0  0	
 3  0  15744 63816804 207900 422984    0    0     0     0 3043 2412  3  0 97  0  0	
 1  0  15744 63816804 207900 422988    0    0     0     0 3023 2381  3  0 97  0  0	
 1  0  15744 63816808 207900 422988    0    0     0     0 3045 2418  3  0 97  0  0	
 1  0  15744 63816808 207900 422992    0    0     0     0 3037 2395  3  0 97  0  0	
 1  0  15744 63816808 207900 422996    0    0     0     0 3039 2430  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816808 207900 423004    0    0     0     0 3043 2393  3  0 97  0  0	
 1  0  15744 63816932 207900 423004    0    0     0     0 3048 2415  3  0 97  0  0	
 2  0  15744 63816932 207900 423008    0    0     0     0 3024 2390  3  0 97  0  0	
 1  0  15744 63816932 207900 423012    0    0     0     0 3039 2424  3  0 97  0  0	
 1  0  15744 63816940 207900 423016    0    0     0     0 3039 2443  3  0 97  0  0	
 1  0  15744 63816932 207900 423020    0    0     0     0 3057 2420  3  0 97  0  0	
 1  0  15744 63816932 207900 423024    0    0     0     0 3032 2396  3  0 97  0  0	
 2  0  15744 63816932 207900 423028    0    0     0     0 3173 2666  3  0 97  0  0	
 1  0  15744 63816932 207900 423028    0    0     0     0 3068 2455  3  0 97  0  0	
 1  0  15744 63816932 207900 423032    0    0     0     0 3139 2637  3  0 97  0  0	
 1  0  15744 63816924 207900 423036    0    0     0     0 3327 2934  3  0 97  0  0	
 3  0  15744 63816940 207900 423040    0    0     0     0 3286 2916  3  0 97  0  0	
 1  0  15744 63816940 207900 423044    0    0     0     0 3124 2587  3  0 97  0  0	
 1  0  15744 63816940 207900 423048    0    0     0    12 3169 2666  3  0 96  1  0	
 2  0  15744 63816940 207900 423052    0    0     0     0 3149 2648  3  0 97  0  0	
 1  0  15744 63816940 207900 423056    0    0     0     0 3174 2654  3  0 97  0  0	
 1  0  15744 63816816 207900 423056    0    0     0     0 3319 2979  3  0 97  0  0	
 1  0  15744 63816816 207900 423060    0    0     0     0 3344 3003  3  0 97  0  0	
 1  0  15744 63816816 207900 423064    0    0     0     0 3308 2904  3  0 97  0  0	
 1  0  15744 63816808 207900 423068    0    0     0     0 3175 2697  3  0 97  0  0	
 1  0  15744 63816808 207900 423072    0    0     0     0 3043 2405  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  15744 63816808 207900 423072    0    0     0     0 3052 2440  3  0 97  0  0	
 1  0  15744 63816808 207900 423084    0    0     0     8 3035 2382  3  0 97  0  0	
 1  0  15744 63816808 207900 423084    0    0     0     0 3104 2548  3  0 97  0  0	
 1  0  15744 63816808 207900 423084    0    0     0     0 3384 3056  3  0 97  0  0	
 1  0  15744 63816808 207900 423088    0    0     0     0 3403 3141  3  0 97  0  0	
 2  0  15744 63816808 207900 423092    0    0     0     0 3060 2436  3  0 97  0  0	
 1  0  15744 63816808 207900 423096    0    0     0     0 3315 2961  3  0 97  0  0	
 1  0  15744 63816684 207900 423096    0    0     0     0 3233 2781  3  0 97  0  0	
 1  0  15744 63816684 207900 423100    0    0     0     0 3482 3267  3  0 97  0  0	
 1  0  15744 63816684 207900 423104    0    0     0     0 3238 2781  3  0 97  0  0	
 1  0  15744 63816692 207900 423108    0    0     0     0 3381 3092  3  0 97  0  0	
 1  0  15744 63816684 207900 423116    0    0     0     0 3312 2912  3  0 97  0  0	
 3  0  15744 63816676 207900 423116    0    0     0     0 3247 2825  3  0 97  0  0	
 1  0  15744 63816684 207900 423120    0    0     0     0 3290 2905  3  0 97  0  0	
 1  0  15744 63816684 207900 423120    0    0     0     0 3196 2726  3  0 97  0  0	
 1  0  15744 63816684 207900 423124    0    0     0     0 3212 2758  3  0 97  0  0	
 1  0  15744 63816684 207900 423128    0    0     0     0 3310 2951  3  0 97  0  0	
 2  0  15744 63816684 207900 423132    0    0     0     0 3170 2579  3  0 97  0  0	
 1  0  15744 63816692 207900 423132    0    0     0     0 3153 2652  3  0 97  0  0	
 1  0  15744 63816692 207900 423136    0    0     0     0 3315 2965  3  0 97  0  0	
 1  0  15744 63816692 207900 423144    0    0     0    16 3288 2892  3  0 96  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816692 207900 423148    0    0     0     0 3016 2373  3  0 97  0  0	
 1  0  15744 63816692 207900 423148    0    0     0     0 3042 2418  3  0 97  0  0	
 1  0  15744 63816692 207900 423156    0    0     0     0 3023 2385  3  0 97  0  0	
 3  0  15744 63816692 207900 423160    0    0     0     0 3052 2429  3  0 97  0  0	
 1  0  15744 63816692 207900 423164    0    0     0     0 3034 2392  3  0 97  0  0	
 1  0  15744 63816692 207900 423164    0    0     0     0 3048 2428  3  0 97  0  0	
 1  0  15744 63816692 207900 423168    0    0     0     0 3029 2374  3  0 97  0  0	
 1  0  15744 63816700 207900 423172    0    0     0     0 3089 2494  3  0 97  0  0	
 2  0  15744 63816700 207900 423180    0    0     0     0 3042 2407  3  0 97  0  0	
 1  0  15744 63816700 207900 423180    0    0     0     0 3279 2885  3  0 97  0  0	
 1  0  15744 63816692 207900 423184    0    0     0     0 3219 2771  3  0 97  0  0	
 1  0  15744 63816692 207900 423188    0    0     0     0 3155 2632  3  0 97  0  0	
 1  0  15744 63816692 207900 423188    0    0     0     0 3330 2945  3  0 97  0  0	
 1  0  15744 63816692 207900 423192    0    0     0     0 3314 2939  3  0 97  0  0	
 1  0  15744 63816692 207900 423200    0    0     0     0 3267 2847  3  0 97  0  0	
 3  0  15744 63816692 207900 423200    0    0     0     0 3272 2883  3  0 97  0  0	
 1  0  15744 63816692 207900 423208    0    0     0     0 3313 2961  3  0 97  0  0	
 1  0  15744 63816692 207900 423208    0    0     0     0 3331 3026  3  0 97  0  0	
 1  0  15744 63816692 207900 423212    0    0     0     0 3173 2680  3  0 97  0  0	
 1  0  15744 63816692 207900 423216    0    0     0     0 3170 2715  3  0 97  0  0	
 2  0  15744 63816692 207900 423216    0    0     0     0 3099 2550  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816816 207900 423220    0    0     0     0 3154 2644  3  0 97  0  0	
 1  0  15744 63816816 207900 423224    0    0     0     0 3261 2880  3  0 97  0  0	
 1  0  15744 63816816 207900 423228    0    0     0     0 3262 2841  3  0 97  0  0	
 1  0  15744 63816816 207900 423228    0    0     0     0 3241 2838  3  0 97  0  0	
 1  0  15744 63816816 207900 423232    0    0     0     0 3239 2804  3  0 97  0  0	
 1  0  15744 63816816 207900 423236    0    0     0     0 3074 2497  3  0 97  0  0	
 3  0  15744 63816816 207900 423240    0    0     0     0 3172 2713  3  0 97  0  0	
 1  0  15744 63816692 207900 423244    0    0     0     0 3078 2492  3  0 97  0  0	
 1  0  15744 63816700 207900 423248    0    0     0     0 3129 2626  3  0 97  0  0	
 1  0  15744 63816692 207900 423252    0    0     0     4 3026 2417  3  0 97  0  0	
 1  0  15744 63816692 207900 423256    0    0     0    12 3131 2641  3  0 97  0  0	
 2  0  15744 63816692 207900 423256    0    0     0     0 3180 2705  3  0 97  0  0	
 1  0  15744 63816692 207900 423260    0    0     0     0 3191 2712  3  0 97  0  0	
 1  0  15744 63816692 207900 423264    0    0     0     0 3210 2791  3  0 97  0  0	
 1  0  15744 63816692 207900 423268    0    0     0     0 3134 2600  3  0 97  0  0	
 1  0  15744 63816692 207900 423272    0    0     0     0 3223 2729  3  0 97  0  0	
 1  0  15744 63816692 207900 423276    0    0     0     0 3194 2735  3  0 97  0  0	
 1  0  15744 63816692 207900 423280    0    0     0     0 3142 2641  3  0 97  0  0	
 3  0  15744 63816692 207900 423280    0    0     0     0 3124 2603  3  0 97  0  0	
 1  0  15744 63816692 207900 423284    0    0     0     0 3006 2368  3  0 97  0  0	
 1  0  15744 63816692 207900 423288    0    0     0     0 3057 2420  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816692 207900 423292    0    0     0     0 3021 2373  3  0 97  0  0	
 1  0  15744 63816692 207900 423292    0    0     0     0 3030 2415  3  0 97  0  0	
 2  0  15744 63816692 207900 423300    0    0     0     0 3012 2370  3  0 97  0  0	
 1  0  15744 63816696 207900 423304    0    0     0     0 3029 2436  3  0 97  0  0	
 1  0  15744 63816696 207900 423308    0    0     0     0 3079 2484  3  0 97  0  0	
 1  0  15744 63816704 207900 423312    0    0     0     0 3012 2410  3  0 97  0  0	
 1  0  15744 63816704 207900 423316    0    0     0    16 3026 2385  3  0 96  1  0	
 1  0  15744 63816704 207900 423320    0    0     0     0 3108 2587  3  0 97  0  0	
 1  0  15744 63816696 207900 423324    0    0     0     0 3267 2855  3  0 97  0  0	
 1  0  15744 63816688 207900 423328    0    0     0     0 3100 2564  3  0 97  0  0	
 2  0  15744 63816688 207900 423336    0    0     0     0 3126 2596  3  0 97  0  0	
 1  0  15744 63816688 207900 423336    0    0     0     0 3170 2693  3  0 97  0  0	
 1  0  15744 63816688 207900 423340    0    0     0     0 3167 2685  3  0 97  0  0	
 1  0  15744 63816688 207900 423340    0    0     0     0 3266 2877  3  0 97  0  0	
 1  0  15744 63816696 207900 423344    0    0     0     0 3120 2572  3  0 97  0  0	
 1  0  15744 63816696 207900 423348    0    0     0     0 3173 2710  3  0 97  0  0	
 1  0  15744 63816696 207900 423348    0    0     0     0 3234 2835  3  0 97  0  0	
 1  0  15744 63816696 207900 423352    0    0     0     0 3253 2851  3  0 97  0  0	
 3  0  15744 63816696 207900 423356    0    0     0     0 3240 2817  3  0 97  0  0	
 1  0  15744 63816696 207900 423360    0    0     0     0 3162 2693  3  0 97  0  0	
 1  0  15744 63816696 207900 423360    0    0     0     0 3139 2625  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816696 207900 423364    0    0     0     0 3225 2775  3  0 97  0  0	
 1  0  15744 63816696 207900 423372    0    0     0     0 3180 2689  3  0 97  0  0	
 2  0  15744 63816812 207900 423372    0    0     0     8 3163 2670  3  0 97  0  0	
 1  0  15744 63816820 207900 423380    0    0     0     0 3174 2666  3  0 97  0  0	
 1  0  15744 63816820 207900 423380    0    0     0     0 3191 2719  3  0 97  0  0	
 1  0  15744 63816820 207900 423384    0    0     0     0 3329 2992  3  0 97  0  0	
 1  0  15744 63816820 207900 423392    0    0     0     0 3323 2985  3  0 97  0  0	
 2  0  15744 63816812 207900 423392    0    0     0     0 3246 2855  3  0 97  0  0	
 1  0  15744 63816812 207900 423396    0    0     0     0 3105 2528  3  0 97  0  0	
 1  0  15744 63816688 207900 423400    0    0     0     0 3023 2380  3  0 97  0  0	
 1  0  15744 63816688 207900 423404    0    0     0     0 3025 2405  3  0 97  0  0	
 2  0  15744 63816688 207900 423408    0    0     0     0 2999 2367  3  0 97  0  0	
 1  0  15744 63816688 207900 423408    0    0     0     0 3027 2430  3  0 97  0  0	
 1  0  15744 63816688 207900 423412    0    0     0     0 3018 2380  3  0 97  0  0	
 1  0  15744 63816688 207900 423416    0    0     0     0 3016 2407  3  0 97  0  0	
 1  0  15744 63816688 207900 423416    0    0     0     0 3013 2379  3  0 97  0  0	
 1  0  15744 63816688 207900 423420    0    0     0     0 3020 2420  3  0 97  0  0	
 1  0  15744 63816688 207900 423424    0    0     0     0 3004 2365  3  0 97  0  0	
 1  0  15744 63816688 207900 423424    0    0     0     0 3062 2457  3  0 97  0  0	
 2  0  15744 63816688 207900 423428    0    0     0     0 3010 2417  3  0 97  0  0	
 1  0  15744 63816688 207900 423432    0    0     0     0 3045 2411  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816688 207900 423436    0    0     0     0 3002 2369  3  0 97  0  0	
 1  0  15744 63816688 207900 423440    0    0     0     0 3044 2432  3  0 97  0  0	
 1  0  15744 63816688 207900 423448    0    0     0     0 3037 2380  3  0 97  0  0	
 1  0  15744 63816696 207900 423452    0    0     0     0 3018 2415  3  0 97  0  0	
 1  0  15744 63816696 207900 423456    0    0     0     0 3004 2359  3  0 97  0  0	
 3  0  15744 63816696 207900 423456    0    0     0     0 3024 2412  3  0 97  0  0	
 1  0  15744 63816688 207900 423464    0    0     0     0 3006 2382  3  0 97  0  0	
 1  0  15744 63816688 207900 423468    0    0     0    12 3067 2500  3  0 96  1  0	
 1  0  15744 63816688 207900 423472    0    0     0     0 3266 2886  3  0 97  0  0	
 1  0  15744 63816696 207900 423472    0    0     0     0 3390 3086  3  0 97  0  0	
 2  0  15744 63816696 207900 423476    0    0     0     0 3093 2566  3  0 97  0  0	
 1  0  15744 63816696 207900 423480    0    0     0     0 3206 2754  3  0 97  0  0	
 1  0  15744 63816696 207900 423484    0    0     0     0 3245 2811  3  0 97  0  0	
 1  0  15744 63816572 207900 423484    0    0     0     0 3206 2758  3  0 97  0  0	
 1  0  15744 63816572 207900 423492    0    0     0    16 3229 2804  3  0 96  1  0	
 1  0  15744 63816572 207900 423492    0    0     0     0 3331 2997  3  0 97  0  0	
 1  0  15744 63816572 207900 423496    0    0     0     0 3350 3039  3  0 97  0  0	
 3  0  15744 63816572 207900 423496    0    0     0     0 3305 2969  3  0 97  0  0	
 1  0  15744 63816572 207900 423500    0    0     0     0 3025 2396  3  0 97  0  0	
 1  0  15744 63816572 207900 423504    0    0     0     0 3030 2412  3  0 97  0  0	
 1  0  15744 63816572 207900 423504    0    0     0     0 3002 2363  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816572 207900 423512    0    0     0     0 3029 2429  3  0 97  0  0	
 1  0  15744 63816572 207900 423520    0    0     0     0 3013 2405  3  0 97  0  0	
 1  0  15744 63816572 207900 423524    0    0     0     0 3031 2401  3  0 97  0  0	
 2  0  15744 63816572 207900 423528    0    0     0     0 3011 2372  3  0 97  0  0	
 1  0  15744 63816580 207900 423528    0    0     0     0 3013 2408  3  0 97  0  0	
 1  0  15744 63816564 207900 423532    0    0     0     0 3019 2382  3  0 97  0  0	
 1  0  15744 63816564 207900 423536    0    0     0     0 3031 2415  3  0 97  0  0	
 1  0  15744 63816564 207900 423540    0    0     0     0 3025 2387  3  0 97  0  0	
 1  0  15744 63816688 207900 423540    0    0     0     0 3040 2431  3  0 97  0  0	
 1  0  15744 63816564 207900 423544    0    0     0     0 3011 2365  3  0 97  0  0	
 3  0  15744 63816572 207900 423548    0    0     0     0 3041 2425  3  0 97  0  0	
 1  0  15744 63816572 207900 423548    0    0     0     0 3022 2391  3  0 97  0  0	
 1  0  15744 63816572 207900 423552    0    0     0     0 3031 2429  3  0 97  0  0	
 1  0  15744 63816572 207900 423556    0    0     0     0 3015 2409  3  0 97  0  0	
 1  0  15744 63816572 207900 423560    0    0     0     0 3030 2403  3  0 97  0  0	
 2  0  15744 63816572 207900 423564    0    0     0     0 3003 2362  3  0 97  0  0	
 1  0  15744 63816572 207900 423564    0    0     0     0 3012 2397  3  0 97  0  0	
 1  0  15744 63816572 207900 423568    0    0     0     0 3004 2371  3  0 97  0  0	
 1  0  15744 63816572 207900 423576    0    0     0     0 3025 2404  3  0 97  0  0	
 1  0  15744 63816572 207900 423580    0    0     0     0 3013 2360  3  0 97  0  0	
 1  0  15744 63816572 207900 423584    0    0     0     8 3026 2416  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816572 207900 423588    0    0     0     0 3045 2377  3  0 97  0  0	
 3  0  15744 63816572 207900 423588    0    0     0     0 3029 2425  3  0 97  0  0	
 1  0  15744 63816572 207900 423592    0    0     0     0 3008 2363  3  0 97  0  0	
 1  0  15744 63816580 207900 423596    0    0     0     0 3049 2437  3  0 97  0  0	
 1  0  15744 63816572 207900 423600    0    0     0     0 3022 2428  3  0 97  0  0	
 1  0  15744 63816572 207900 423600    0    0     0     0 3049 2405  3  0 97  0  0	
 1  0  15744 63816572 207900 423608    0    0     0     0 3012 2366  3  0 97  0  0	
 1  0  15744 63816572 207900 423608    0    0     0     0 3027 2410  3  0 97  0  0	
 2  0  15744 63816580 207900 423616    0    0     0     0 3003 2369  3  0 97  0  0	
 1  0  15744 63816572 207900 423616    0    0     0     0 3013 2413  3  0 97  0  0	
 1  0  15744 63816572 207900 423620    0    0     0     0 3011 2368  3  0 97  0  0	
 1  0  15744 63816572 207900 423624    0    0     0     0 3013 2399  3  0 97  0  0	
 1  0  15744 63816572 207900 423628    0    0     0     0 3014 2376  3  0 97  0  0	
 1  0  15744 63816572 207900 423628    0    0     0     0 3025 2425  3  0 97  0  0	
 1  0  15744 63816572 207900 423632    0    0     0     0 3052 2458  3  0 97  0  0	
 1  0  15744 63816572 207900 423640    0    0     0     0 3196 2749  3  0 97  0  0	
 1  0  15744 63816572 207900 423644    0    0     0     0 3201 2796  3  0 97  0  0	
 1  0  15744 63816572 207900 423644    0    0     0     0 3157 2641  3  0 97  0  0	
 1  0  15744 63816564 207900 423656    0    0     0     0 3111 2582  3  0 97  0  0	
 1  0  15744 63816572 207900 423656    0    0     0     0 3094 2543  3  0 97  0  0	
 2  0  15744 63816572 207900 423660    0    0     0     0 3204 2733  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816572 207900 423660    0    0     0     0 3111 2591  3  0 97  0  0	
 1  0  15744 63816572 207900 423664    0    0     0    20 3073 2503  3  0 96  1  0	
 1  0  15744 63816572 207900 423668    0    0     0     0 3072 2506  3  0 97  0  0	
 1  0  15744 63816572 207900 423668    0    0     0     0 2999 2370  3  0 97  0  0	
 1  0  15744 63816572 207900 423672    0    0     0     0 3011 2394  3  0 97  0  0	
 1  0  15744 63816572 207900 423676    0    0     0     0 3004 2373  3  0 97  0  0	
 3  0  15744 63816572 207900 423680    0    0     0     0 3053 2445  3  0 97  0  0	
 1  0  15744 63816572 207900 423684    0    0     0     0 3016 2419  3  0 97  0  0	
 1  0  15744 63816572 207900 423684    0    0     0     0 3029 2404  3  0 97  0  0	
 1  0  15744 63816324 207900 423688    0    0     0     0 3036 2389  3  0 97  0  0	
 1  0  15744 63816440 207900 423692    0    0     0     0 3118 2587  3  0 97  0  0	
 1  0  15744 63816440 207900 423692    0    0     0     0 3113 2570  3  0 97  0  0	
 1  0  15744 63816440 207900 423700    0    0     0     0 3292 2940  3  0 97  0  0	
 2  0  15744 63816440 207900 423704    0    0     0     0 3128 2595  3  0 97  0  0	
 1  0  15744 63816440 207900 423708    0    0     0     0 3057 2491  3  0 97  0  0	
 1  0  15744 63816440 207900 423712    0    0     0     0 3198 2706  3  0 97  0  0	
 1  0  15744 63816440 207900 423716    0    0     0     0 3074 2501  3  0 97  0  0	
 1  0  15744 63816432 207900 423724    0    0     0     0 3081 2530  3  0 97  0  0	
 1  0  15744 63816440 207900 423724    0    0     0     0 3189 2750  3  0 97  0  0	
 1  0  15744 63816440 207900 423728    0    0     0     0 3053 2494  3  0 97  0  0	
 3  0  15744 63816440 207900 423728    0    0     0     0 3084 2515  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816440 207900 423732    0    0     0     0 3003 2359  3  0 97  0  0	
 1  0  15744 63816440 207900 423736    0    0     0     0 3029 2421  3  0 97  0  0	
 1  0  15744 63816440 207900 423736    0    0     0    16 3004 2383  3  0 96  1  0	
 1  0  15744 63816432 207900 423740    0    0     0     0 3050 2416  3  0 97  0  0	
 1  0  15744 63816432 207900 423744    0    0     0     0 2999 2354  3  0 97  0  0	
 1  0  15744 63816440 207900 423744    0    0     0     0 3005 2390  3  0 97  0  0	
 1  0  15744 63816440 207900 423752    0    0     0     0 2994 2366  3  0 97  0  0	
 1  0  15744 63816440 207900 423756    0    0     0     0 3012 2399  3  0 97  0  0	
 1  0  15744 63816440 207900 423760    0    0     0     0 3022 2361  3  0 97  0  0	
 1  0  15744 63816448 207900 423760    0    0     0     0 3012 2406  3  0 97  0  0	
 1  0  15744 63816448 207900 423768    0    0     0     0 3009 2408  3  0 97  0  0	
 1  0  15744 63816448 207900 423768    0    0     0    12 3027 2407  3  0 97  0  0	
 1  0  15744 63816448 207900 423776    0    0     0     0 3005 2353  3  0 97  0  0	
 3  0  15744 63816572 207900 423776    0    0     0     0 3014 2404  3  0 97  0  0	
 1  0  15744 63816572 207900 423784    0    0     0     0 3152 2663  3  0 97  0  0	
 1  0  15744 63816572 207900 423788    0    0     0     0 3194 2731  3  0 97  0  0	
 1  0  15744 63816572 207900 423792    0    0     0     0 3178 2698  3  0 97  0  0	
 1  0  15744 63816572 207900 423792    0    0     0     0 3250 2848  3  0 97  0  0	
 2  0  15744 63816448 207900 423796    0    0     0     0 3210 2758  3  0 97  0  0	
 1  0  15744 63816448 207900 423800    0    0     0     0 3216 2790  3  0 97  0  0	
 1  0  15744 63816448 207900 423804    0    0     0     0 3224 2773  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816448 207900 423804    0    0     0     0 3291 2897  3  0 97  0  0	
 1  0  15744 63816448 207900 423808    0    0     0     0 3137 2649  3  0 97  0  0	
 1  0  15744 63816448 207900 423812    0    0     0     0 3142 2621  3  0 97  0  0	
 1  0  15744 63816448 207900 423816    0    0     0     0 3194 2701  3  0 97  0  0	
 3  0  15744 63816448 207900 423820    0    0     0     0 3231 2796  3  0 97  0  0	
 0  2  15744 63816448 207900 423824    0    0     0    16 3049 2507  3  0 97  0  0	
