procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134384 219144 424412    0    0     0     0 3027 2422  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134376 219144 424412    0    0     0     0 3092 2558  3  0 97  0  0	
 3  0  15692 53134376 219144 424412    0    0     0     0 3009 2394  3  0 97  0  0	
 1  0  15692 53134376 219144 424412    0    0     0     0 3070 2487  3  0 97  0  0	
 3  0  15692 53134376 219144 424412    0    0     0     0 2986 2371  3  0 97  0  0	
 1  0  15692 53134376 219144 424412    0    0     0     4 3067 2469  3  0 97  0  0	
 1  0  15692 53134376 219144 424412    0    0     0     0 2980 2361  3  0 97  0  0	
 1  0  15692 53134368 219144 424412    0    0     0     0 3054 2458  3  0 97  0  0	
 1  0  15692 53134368 219144 424416    0    0     0     0 2987 2363  3  0 97  0  0	
 2  0  15692 53134360 219144 424416    0    0     0     0 3040 2445  3  0 97  0  0	
 1  0  15692 53134360 219144 424416    0    0     0     0 2992 2372  3  0 97  0  0	
 1  0  15692 53134484 219144 424416    0    0     0     0 3049 2458  3  0 97  0  0	
 3  0  15692 53134484 219144 424416    0    0     0     0 3001 2383  3  0 97  0  0	
 1  0  15692 53134484 219144 424416    0    0     0     0 3088 2539  3  0 97  0  0	
 3  0  15692 53134484 219144 424416    0    0     0     0 2981 2360  3  0 97  0  0	
 1  0  15692 53134484 219144 424420    0    0     0     0 3097 2488  3  0 97  0  0	
 1  0  15692 53134236 219144 424420    0    0     0     0 2995 2383  3  0 97  0  0	
 1  0  15692 53134228 219144 424420    0    0     0     0 3060 2484  3  0 97  0  0	
 1  0  15692 53134228 219144 424420    0    0     0     0 3010 2391  3  0 97  0  0	
 2  0  15692 53134232 219144 424420    0    0     0     0 3056 2482  3  0 97  0  0	
 1  0  15692 53134232 219144 424420    0    0     0     0 3005 2393  3  0 97  0  0	
 2  0  15692 53134240 219144 424420    0    0     0     0 3080 2525  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134364 219144 424420    0    0     0     0 2985 2368  3  0 97  0  0	
 1  0  15692 53134364 219144 424420    0    0     0     0 3059 2476  3  0 97  0  0	
 3  0  15692 53134364 219144 424420    0    0     0     0 3014 2410  3  0 97  0  0	
 1  0  15692 53134364 219144 424420    0    0     0     0 3237 2813  3  0 97  0  0	
 1  0  15692 53134364 219144 424420    0    0     0     0 3042 2477  3  0 97  0  0	
 1  0  15692 53134364 219144 424424    0    0     0     0 3100 2516  3  0 97  0  0	
 1  0  15692 53134364 219144 424424    0    0     0     0 2988 2372  3  0 97  0  0	
 2  0  15692 53134488 219144 424424    0    0     0     0 3053 2477  3  0 97  0  0	
 1  0  15692 53134488 219144 424424    0    0     0     0 3012 2386  3  0 97  0  0	
 2  0  15692 53134488 219144 424424    0    0     0     0 3056 2480  3  0 97  0  0	
 1  0  15692 53134488 219144 424424    0    0     0    12 3011 2419  3  0 97  0  0	
 1  0  15692 53134488 219144 424432    0    0     0     0 3064 2477  3  0 97  0  0	
 3  0  15692 53134488 219144 424432    0    0     0     0 3007 2372  3  0 97  0  0	
 1  0  15692 53134488 219144 424432    0    0     0     0 3120 2566  3  0 97  0  0	
 1  0  15692 53134488 219144 424432    0    0     0     0 3021 2423  3  0 97  0  0	
 1  0  15692 53134488 219144 424432    0    0     0     0 3139 2630  3  0 97  0  0	
 1  0  15692 53134488 219144 424432    0    0     0     0 3006 2400  3  0 97  0  0	
 2  0  15692 53134480 219144 424432    0    0     0     0 3050 2462  3  0 97  0  0	
 1  0  15692 53134604 219144 424432    0    0     0     0 3013 2399  3  0 97  0  0	
 1  0  15692 53134604 219144 424432    0    0     0     0 3052 2470  3  0 97  0  0	
 1  0  15692 53134604 219144 424432    0    0     0     0 3007 2402  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134604 219144 424432    0    0     0     0 3063 2483  3  0 97  0  0	
 3  0  15692 53134604 219144 424432    0    0     0     0 3003 2392  3  0 97  0  0	
 1  0  15692 53134604 219144 424432    0    0     0     0 3074 2479  3  0 97  0  0	
 1  0  15692 53134604 219144 424436    0    0     0     0 2989 2377  3  0 97  0  0	
 1  0  15692 53134596 219144 424436    0    0     0     0 3086 2478  3  0 97  0  0	
 1  0  15692 53134596 219144 424436    0    0     0     0 3034 2418  3  0 97  0  0	
 2  0  15692 53134480 219144 424436    0    0     0     0 3123 2588  3  0 97  0  0	
 1  0  15692 53134480 219144 424436    0    0     0     0 3017 2393  3  0 97  0  0	
 1  0  15692 53134480 219144 424440    0    0     0     0 3076 2509  3  0 97  0  0	
 3  0  15692 53134480 219144 424440    0    0     0     0 3000 2392  3  0 97  0  0	
 1  0  15692 53134480 219144 424440    0    0     0     0 3055 2476  3  0 97  0  0	
 3  0  15692 53134480 219144 424440    0    0     0     0 2991 2380  3  0 97  0  0	
 1  0  15692 53134488 219144 424440    0    0     0     0 3069 2482  3  0 97  0  0	
 1  0  15692 53134488 219144 424440    0    0     0     0 3002 2400  3  0 97  0  0	
 2  0  15692 53134488 219144 424440    0    0     0     0 3055 2487  3  0 97  0  0	
 1  0  15692 53134488 219144 424440    0    0     0     0 3003 2390  3  0 97  0  0	
 1  0  15692 53134488 219144 424440    0    0     0     0 3088 2528  3  0 97  0  0	
 1  0  15692 53134488 219144 424440    0    0     0     0 3044 2419  3  0 97  0  0	
 1  0  15692 53134364 219144 424440    0    0     0     0 3124 2611  3  0 97  0  0	
 1  0  15692 53134364 219144 424440    0    0     0     0 3005 2405  3  0 97  0  0	
 1  0  15692 53134364 219144 424440    0    0     0     0 3083 2527  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134364 219144 424440    0    0     0     0 3038 2463  3  0 97  0  0	
 1  0  15692 53134364 219144 424440    0    0     0     4 3104 2527  3  0 97  0  0	
 1  0  15692 53134364 219144 424444    0    0     0     0 3010 2424  3  0 97  0  0	
 1  0  15692 53134364 219144 424448    0    0     0     0 3110 2570  3  0 97  0  0	
 1  0  15692 53134356 219144 424448    0    0     0     0 2999 2390  3  0 97  0  0	
 1  0  15692 53134356 219144 424448    0    0     0     0 3079 2505  3  0 97  0  0	
 1  0  15692 53134356 219144 424448    0    0     0     0 3011 2405  3  0 97  0  0	
 2  0  15692 53134356 219144 424448    0    0     0     0 3066 2503  3  0 97  0  0	
 1  0  15692 53134356 219144 424448    0    0     0     0 3073 2480  3  0 97  0  0	
 2  0  15692 53134356 219144 424448    0    0     0     0 3119 2585  3  0 97  0  0	
 1  0  15692 53134356 219144 424448    0    0     0     0 3010 2401  3  0 97  0  0	
 2  0  15692 53134356 219144 424448    0    0     0     0 3189 2694  3  0 97  0  0	
 1  0  15692 53134356 219144 424448    0    0     0     0 3006 2406  3  0 97  0  0	
 1  0  15692 53134356 219144 424452    0    0     0     0 3080 2519  3  0 97  0  0	
 1  0  15692 53134356 219144 424452    0    0     0     0 3023 2407  3  0 97  0  0	
 1  0  15692 53134360 219144 424452    0    0     0     0 3065 2480  3  0 97  0  0	
 1  0  15692 53134360 219144 424452    0    0     0     0 3013 2393  3  0 97  0  0	
 1  0  15692 53134360 219144 424452    0    0     0     0 3064 2490  3  0 97  0  0	
 2  0  15692 53134360 219144 424452    0    0     0     0 2999 2394  3  0 97  0  0	
 1  0  15692 53134360 219144 424452    0    0     0     0 3063 2483  3  0 97  0  0	
 3  0  15692 53134360 219144 424452    0    0     0     0 3008 2401  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134368 219144 424460    0    0     0     0 3124 2577  3  0 97  0  0	
 3  0  15692 53134368 219144 424460    0    0     0     0 3004 2398  3  0 97  0  0	
 1  0  15692 53134368 219144 424460    0    0     0     0 3087 2498  3  0 97  0  0	
 1  0  15692 53134368 219144 424460    0    0     0     0 3009 2407  3  0 97  0  0	
