procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57936780 253504 745456    0    0     0     0 33008 8374 100  0  0  0  0	
 8  0  11544 57936656 253504 745460    0    0     0     0 18359 5482 36 16 48  0  0	
32  0  11544 57935540 253504 745468    0    0     0     0 23250 4856 16 16 68  0  0	
32  0  11544 57936648 253504 745468    0    0     0     0 33022 8382 100  0  0  0  0	
 8  0  11544 57936648 253504 745472    0    0     0     0 31472 8102 89  5  5  0  0	
 9  0  11544 57936648 253504 745480    0    0     0     0 10103 3823  8 18 75  0  0	
32  0  11544 57934548 253504 745484    0    0     0     0 33088 6875 57  8 35  0  0	
32  0  11544 57936532 253504 745484    0    0     0     0 33023 8450 100  0  0  0  0	
32  0  11544 57935672 253504 745496    0    0     0     0 41555 8057 85  7  8  0  0	
32  0  11544 57936168 253504 745500    0    0     0     4 33028 8442 100  0  0  0  0	
 8  0  11544 57936292 253504 745500    0    0     0     0 24252 6750 60 11 29  0  0	
 8  0  11544 57934804 253504 745504    0    0     0    76 13154 3894  7 18 75  0  0	
34  0  11544 57933672 253504 745508    0    0     0     0 35490 8439 80  4 16  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57934864 253504 745512    0    0     0     0 32222 9306 97  0  3  0  0	
11  0  11544 57934740 253504 745516    0    0     0     0 16194 6216 28 16 55  0  0	
32  0  11544 57935360 253504 745520    0    0     0     0 27463 25058 34 12 53  0  0	
32  0  11544 57934756 253504 745524    0    0     0     0 32239 11469 97  0  3  0  0	
11  1  11544 57934756 253504 745532    0    0     0    12 27665 8503 74  8 18  0  0	
11  0  11544 57934516 253504 745536    0    0     0     4 18744 5403 17 16 67  1  0	
32  0  11544 57934260 253504 745540    0    0     0     0 35595 8058 89  2  9  0  0	
32  0  11544 57934656 253504 745544    0    0     0     0 33555 8397 99  1  0  0  0	
32  0  11544 57933680 253504 745544    0    0     0     0 41258 8082 86  6  9  0  0	
32  0  11544 57934176 253504 745548    0    0     0     0 33085 8480 100  0  0  0  0	
32  0  11544 57933920 253504 745552    0    0     0     0 40485 8094 85  7  8  0  0	
32  0  11544 57934416 253504 745556    0    0     0     0 33010 8437 100  0  0  0  0	
32  0  11544 57933300 253504 745564    0    0     0     0 41161 8122 87  6  7  0  0	
32  0  11544 57934292 253504 745568    0    0     0     0 33033 8458 100  0  0  0  0	
32  0  11544 57933176 253504 745572    0    0     0     0 41666 8085 85  7  8  0  0	
32  0  11544 57934052 253504 745576    0    0     0     0 33038 8453 100  0  0  0  0	
32  0  11544 57931756 253504 745576    0    0     0     0 42166 8272 86  6  7  0  0	
32  0  11544 57931516 253504 745580    0    0     0     0 33010 8466 100  0  0  0  0	
32  0  11544 57930400 253504 745588    0    0     0     0 41506 8010 85  7  8  0  0	
32  0  11544 57930524 253504 745592    0    0     0     0 33029 8394 100  0  0  0  0	
 8  0  11544 57930028 253504 745592    0    0     0    16 40956 8010 86  6  7  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0  11544 57930764 253504 745600    0    0     0     0 33717 8474 98  1  2  0  0	
32  0  11544 57929648 253504 745604    0    0     0     0 38584 8410 96  4  0  0  0	
32  0  11544 57930888 253504 745612    0    0     0     0 36441 8069 89  3  8  0  0	
32  0  11544 57930888 253504 745612    0    0     0     0 33053 8386 99  1  0  0  0	
32  0  11544 57930648 253504 745616    0    0     0     0 41402 8084 87  6  8  0  0	
32  0  11544 57930144 253504 745620    0    0     0     0 33034 8386 100  0  0  0  0	
32  0  11544 57930524 253504 745624    0    0     0     0 41294 8101 86  6  8  0  0	
32  0  11544 57930400 253504 745624    0    0     0     0 33045 8388 100  0  0  0  0	
32  0  11544 57929904 253504 745632    0    0     0     0 41406 7965 84  7  9  0  0	
32  0  11544 57930268 253504 745636    0    0     0     0 33028 8390 100  0  0  0  0	
32  0  11544 57930144 253504 745640    0    0     0     0 41131 8041 86  7  8  0  0	
32  0  11544 57930268 253504 745644    0    0     0     0 33026 8374 100  0  0  0  0	
32  0  11544 57930516 253504 745648    0    0     0     0 41401 8158 85  7  8  0  0	
32  0  11544 57930516 253504 745652    0    0     0     0 33051 8383 100  0  0  0  0	
32  0  11544 57930144 253504 745656    0    0     0     0 41270 7957 84  7  9  0  0	
32  0  11544 57930268 253504 745660    0    0     0     0 33030 8382 100  0  0  0  0	
12  0  11544 57928780 253504 745668    0    0     0     0 40957 8155 89  6  5  0  0	
32  0  11544 57929772 253504 745672    0    0     0     8 32606 9106 95  1  5  0  0	
34  0  11544 57929648 253504 745676    0    0     0     0 32056 9999 93  4  3  0  0	
11  0  11544 57930020 253504 745680    0    0     0     0 12776 5844 18 16 66  0  0	
33  0  11544 57929144 253504 745688    0    0     0     0 31011 31766 48 10 42  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57929516 253504 745688    0    0     0     0 33039 8415 100  0  0  0  0	
32  0  11544 57929888 253504 745692    0    0     0     0 41012 8041 85  7  8  0  0	
32  0  11544 57929772 253504 745696    0    0     0     0 33041 8403 100  0  0  0  0	
32  0  11544 57928656 253504 745700    0    0     0     0 41658 8238 86  6  8  0  0	
32  0  11544 57928648 253504 745704    0    0     0     0 33033 8385 100  0  0  0  0	
32  0  11544 57929276 253504 745708    0    0     0     0 41391 8029 86  7  8  0  0	
32  0  11544 57929284 253504 745712    0    0     0     0 33045 8388 100  0  0  0  0	
14  0  11544 57928664 253504 745716    0    0     0     0 39712 8322 94  5  1  0  0	
32  0  11544 57929276 253504 745724    0    0     0     0 34647 8090 92  2  6  0  0	
32  0  11544 57928904 253504 745724    0    0     0     0 33058 8394 98  2  0  0  0	
 8  0  11544 57928904 253504 745728    0    0     0     0 12542 4351 15 18 67  0  0	
32  0  11544 57928656 253504 745736    0    0     0     0 28258 5923 38 12 50  0  0	
32  0  11544 57928780 253504 745736    0    0     0     0 33031 8404 100  0  0  0  0	
 8  0  11544 57928788 253504 745740    0    0     0     0 25923 7121 67 10 23  0  0	
 8  0  11544 57928044 253504 745744    0    0     0     0 13183 4034  7 18 75  0  0	
32  0  11544 57928788 253504 745752    0    0     0     0 36338 7717 81  4 15  0  0	
32  0  11544 57928416 253504 745752    0    0     0    12 33023 8389 100  0  0  0  0	
 9  0  11544 57928912 253504 745756    0    0     0     0 15155 4883 23 18 59  0  0	
32  0  11544 57928780 253504 745764    0    0     0     0 26231 5147 32 13 55  0  0	
32  0  11544 57928532 253504 745768    0    0     0     0 33003 8382 100  0  0  0  0	
 8  0  11544 57928532 253504 745768    0    0     0     0 27377 7437 73  9 19  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57929028 253504 745772    0    0     0     0 32803 6799 55  9 36  0  0	
33  0  11544 57928788 253504 745776    0    0     0     0 33011 8432 100  0  0  0  0	
32  0  11544 57928780 253504 745784    0    0     0     0 41142 8045 86  6  8  0  0	
32  0  11544 57928896 253504 745784    0    0     0     0 33008 8382 100  0  0  0  0	
32  0  11544 57928656 253504 745788    0    0     0     0 40963 8302 88  6  6  0  0	
32  0  11544 57928408 253504 745792    0    0     0    16 33025 8411 100  0  0  0  0	
32  0  11544 57928284 253504 745796    0    0     0     0 41626 8560 86  6  8  0  0	
32  0  11544 57928152 253504 745800    0    0     0     0 33014 8391 100  0  0  0  0	
32  0  11544 57928012 253504 745804    0    0     0     0 41442 8131 88  6  6  0  0	
32  0  11544 57927764 253504 745812    0    0     0     0 33012 8385 100  0  0  0  0	
 8  0  11544 57926524 253504 745816    0    0     0     0 40311 8184 91  5  4  0  0	
32  0  11544 57927888 253504 745816    0    0     0     0 34139 8247 95  1  4  0  0	
32  0  11544 57927532 253504 745824    0    0     0    16 33051 8401 97  3  0  0  0	
32  0  11544 57927540 253504 745828    0    0     0     0 30950 5910 45 12 43  0  0	
32  0  11544 57927788 253504 745828    0    0     0     0 33014 8397 100  0  0  0  0	
32  0  11544 57927168 253504 745836    0    0     0     0 41156 8219 86  7  7  0  0	
32  0  11544 57927044 253504 745840    0    0     0     0 33017 8386 100  0  0  0  0	
32  0  11544 57926912 253504 745844    0    0     0     0 41662 8248 87  6  7  0  0	
32  0  11544 57926788 253504 745848    0    0     0     0 33045 8456 100  0  0  0  0	
32  0  11544 57926664 253504 745852    0    0     0     0 41201 8110 87  6  7  0  0	
32  0  11544 57926540 253504 745856    0    0     0     0 33020 8408 100  0  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0  11544 57926300 253504 745864    0    0     0     0 39730 8405 95  5  0  0  0	
33  0  11544 57924624 253504 745864    0    0     0     0 35292 8151 91  2  7  0  0	
32  0  11544 57923500 253504 745868    0    0     0     0 35205 8414 98  2  0  0  0	
32  0  11544 57924128 253504 745872    0    0     0     0 39707 8095 89  4  7  0  0	
32  0  11544 57923756 253504 745880    0    0     0     8 33030 8383 100  0  0  0  0	
32  0  11544 57923384 253504 745884    0    0     0     0 31008 5930 43 15 43  0  0	
32  0  11544 57923128 253504 745888    0    0     0     0 33039 8451 100  0  0  0  0	
32  0  11544 57923500 253504 745892    0    0     0     0 41756 8074 86  7  8  0  0	
32  0  11544 57923748 253504 745900    0    0     0     0 33033 8388 100  0  0  0  0	
 9  0  11544 57923748 253504 745900    0    0     0     0 41773 8325 90  6  5  0  0	
32  0  11544 57923500 253504 745908    0    0     0     0 33681 8437 98  1  2  0  0	
33  0  11544 57923500 253504 745912    0    0     0     0 33041 8387 96  4  0  0  0	
 8  0  11544 57923624 253504 745916    0    0     0     0 11034 4078 10 18 72  0  0	
32  0  11544 57923376 253504 745916    0    0     0     0 29427 6082 42 11 47  0  0	
32  0  11544 57923128 253504 745920    0    0     0     0 33015 8397 100  0  0  0  0	
 8  0  11544 57923128 253504 745924    0    0     0     0 24943 6940 62 11 27  0  0	
 9  0  11544 57923252 253504 745928    0    0     0     0 11765 3873  7 18 75  0  0	
32  0  11544 57922872 253504 745932    0    0     0     0 36592 7479 80  4 16  0  0	
32  0  11544 57923244 253504 745936    0    0     0     0 33010 8381 100  0  0  0  0	
 8  0  11544 57923368 253504 745940    0    0     0     0 15705 5107 25 18 57  0  0	
32  0  11544 57922632 253504 745940    0    0     0     0 26203 5153 28 14 58  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57922756 253504 745944    0    0     0     0 33055 8458 100  0  0  0  0	
32  0  11544 57922500 253504 745952    0    0     0     0 39886 7811 81  7 12  0  0	
34  0  11544 57922632 253504 745960    0    0     0     0 33009 8441 100  0  0  0  0	
 8  0  11544 57920656 253504 745960    0    0     0     0 40198 8290 92  5  2  0  0	
33  0  11544 57922640 253504 745964    0    0     0     0 33544 10189 91  1  7  0  0	
32  0  11544 57922260 253504 745972    0    0     0     0 32561 10547 94  3  3  0  0	
11  0  11544 57922260 253504 745976    0    0     0     0 13494 5057 20 16 64  0  0	
32  0  11544 57922004 253504 745976    0    0     0     0 30266 21064 45 11 45  0  0	
32  0  11544 57922004 253504 745980    0    0     0     0 33016 8451 100  0  0  0  0	
32  0  11544 57921880 253504 745988    0    0     0     0 40058 7846 80  7 13  0  0	
32  0  11544 57921888 253504 745992    0    0     0     0 33007 8384 100  0  0  0  0	
32  0  11544 57922260 253504 745992    0    0     0    28 41354 8116 87  6  7  0  0	
32  0  11544 57922136 253504 745996    0    0     0     0 33044 8458 100  0  0  0  0	
 9  0  11544 57922012 253504 746004    0    0     0     0 32276 8289 92  5  3  0  0	
 8  0  11544 57922384 253504 746008    0    0     0     0 10120 3835  7 18 75  0  0	
32  0  11544 57921136 253504 746008    0    0     0     0 29865 6838 45 11 45  0  0	
32  0  11544 57921508 253504 746012    0    0     0     0 32526 9648 97  0  3  0  0	
12  0  11544 57921508 253504 746016    0    0     0     0 24468 9061 60 10 30  0  0	
11  0  11544 57920144 253504 746020    0    0     0     0 16821 16906 15 16 69  0  0	
32  0  11544 57921896 253504 746028    0    0     0     0 34798 15772 82  3 15  0  0	
32  0  11544 57922012 253504 746032    0    0     0     0 32527 10941 96  1  3  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0  11544 57922128 253504 746036    0    0     0     0 15932 5329 27 16 56  0  0	
33  0  11544 57919396 253504 746044    0    0     0     0 27779 28348 36 12 52  0  0	
33  0  11544 57916672 253504 746052    0    0     0     0 33019 8420 100  0  0  0  0	
32  0  11544 57916300 253504 746056    0    0     0     0 41416 8153 86  6  8  0  0	
32  1  11544 57916292 253504 746060    0    0     0     8 32988 8392 100  0  0  0  0	
26  0  11544 57914804 253504 746064    0    0     0     4 41415 8996 87  6  6  0  0	
32  0  11544 57915672 253504 746068    0    0     0     0 33106 8466 100  0  0  0  0	
23  0  11544 57913936 253504 746072    0    0     0     0 38995 8415 95  5  0  0  0	
32  0  11544 57916044 253504 746072    0    0     0     0 35305 8070 89  2  8  0  0	
32  0  11544 57915432 253504 746076    0    0     0     0 33738 8447 99  1  0  0  0	
32  0  11544 57916184 253504 746084    0    0     0     0 40853 8064 86  6  8  0  0	
32  0  11544 57916308 253504 746088    0    0     0     0 33046 8438 100  0  0  0  0	
32  0  11544 57904388 253504 746088    0    0     0     0 40984 8162 86  7  7  0  0	
32  0  11544 57904636 253504 746092    0    0     0     0 33017 8443 100  0  0  0  0	
32  0  11544 57904256 253504 746096    0    0     0     0 41735 8048 85  7  8  0  0	
32  0  11544 57904380 253504 746100    0    0     0     0 33062 8502 100  0  0  0  0	
32  0  11544 57904132 253504 746104    0    0     0     0 41708 8144 87  6  7  0  0	
32  0  11544 57904504 253504 746108    0    0     0     0 33034 8444 100  0  0  0  0	
32  0  11544 57904388 253504 746112    0    0     0     0 41090 8277 87  6  7  0  0	
32  0  11544 57904628 253504 746112    0    0     0     0 33029 8439 100  0  0  0  0	
32  0  11544 57904628 253504 746124    0    0     0     0 41485 8086 86  7  8  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57904760 253504 746128    0    0     0     0 33041 8381 100  0  0  0  0	
32  0  11544 57898492 253504 746136    0    0     0    16 41908 8106 87  6  6  0  0	
36  0  11544 57899112 253504 746136    0    0     0     0 33027 8439 100  0  0  0  0	
 8  0  11544 57897616 253504 746136    0    0     0     0 40796 8238 91  5  3  0  0	
32  0  11544 57899104 253504 746144    0    0     0     0 33771 8293 96  1  3  0  0	
32  0  11544 57897864 253504 746148    0    0     0     0 37680 8440 97  3  0  0  0	
32  0  11544 57899104 253504 746148    0    0     0     0 36561 8219 90  3  7  0  0	
32  0  11544 57899344 253504 746156    0    0     0     0 33193 8452 99  1  0  0  0	
32  0  11544 57898980 253504 746160    0    0     0     0 41257 8186 87  6  7  0  0	
32  0  11544 57898980 253504 746164    0    0     0     0 33004 8435 100  0  0  0  0	
32  0  11544 57899228 253504 746164    0    0     0     0 41790 8096 86  6  7  0  0	
32  0  11544 57899228 253504 746168    0    0     0     0 33009 8439 100  0  0  0  0	
32  0  11544 57897428 253504 746172    0    0     0     0 41371 8143 86  7  8  0  0	
32  0  11544 57897544 253504 746180    0    0     0     0 33011 8438 100  0  0  0  0	
32  0  11544 57896676 253504 746180    0    0     0     0 41332 8251 86  6  7  0  0	
32  0  11544 57897420 253504 746184    0    0     0     0 33006 8445 100  0  0  0  0	
32  0  11544 57896428 253504 746192    0    0     0     0 41576 8285 87  6  7  0  0	
32  1  11544 57896560 253504 746196    0    0     0    12 33010 8448 100  0  0  0  0	
32  0  11544 57896800 253504 746200    0    0     0     4 41101 8170 86  6  7  0  0	
32  0  11544 57896924 253504 746208    0    0     0     0 33027 8389 100  0  0  0  0	
32  0  11544 57896684 253504 746212    0    0     0     0 41526 8117 86  6  7  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57896804 253504 746212    0    0     0     0 33025 8398 100  0  0  0  0	
 9  0  11544 57895316 253504 746220    0    0     0     0 40514 8299 92  5  3  0  0	
32  0  11544 57896176 253504 746224    0    0     0     0 33741 8268 95  1  4  0  0	
32  0  11544 57893696 253504 746232    0    0     0     0 37090 8389 97  3  0  0  0	
32  0  11544 57896176 253504 746232    0    0     0     0 37311 8067 89  4  7  0  0	
32  0  11544 57896300 253504 746236    0    0     0     0 33012 8443 100  0  0  0  0	
32  0  11544 57895804 253504 746240    0    0     0     0 41988 8149 87  6  7  0  0	
32  0  11544 57896060 253504 746244    0    0     0     0 33012 8446 100  0  0  0  0	
32  0  11544 57896432 253504 746244    0    0     0     0 41145 8088 86  6  8  0  0	
32  1  11544 57896680 253504 746252    0    0     0     8 33039 8505 100  0  0  0  0	
32  0  11544 57895936 253504 746256    0    0     0     4 41681 8098 85  7  8  0  0	
32  0  11544 57896060 253504 746260    0    0     0     0 33006 8455 100  0  0  0  0	
32  0  11544 57896176 253504 746260    0    0     0     0 41821 8285 87  6  7  0  0	
32  0  11544 57896424 253504 746268    0    0     0     0 33006 8437 100  0  0  0  0	
32  0  11544 57896052 253504 746272    0    0     0     0 41111 8299 87  6  7  0  0	
32  0  11544 57896176 253504 746280    0    0     0     0 33010 8452 100  0  0  0  0	
32  0  11544 57894812 253504 746284    0    0     0     0 41286 8132 86  6  7  0  0	
32  0  11544 57895052 253504 746288    0    0     0     0 33013 8445 100  0  0  0  0	
32  0  11544 57894432 253504 746292    0    0     0     0 41878 8220 88  6  6  0  0	
32  0  11544 57895060 253504 746296    0    0     0     0 33020 8445 100  0  0  0  0	
 8  0  11544 57893820 253504 746296    0    0     0     0 40415 8405 93  5  1  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57894812 253504 746304    0    0     0     0 34164 8268 93  2  6  0  0	
33  0  11544 57894060 253504 746308    0    0     0     0 35662 8493 98  2  0  0  0	
32  0  11544 57894804 253504 746308    0    0     0     0 38627 8053 88  4  8  0  0	
32  0  11544 57895052 253504 746312    0    0     0     0 33007 8437 100  0  0  0  0	
32  0  11544 57894432 253504 746316    0    0     0     0 41362 8085 86  6  8  0  0	
33  0  11544 57894432 253504 746320    0    0     0     0 33030 8448 100  0  0  0  0	
32  0  11544 57894564 253504 746324    0    0     0     0 41501 8083 86  7  8  0  0	
32  0  11544 57894812 253504 746328    0    0     0     0 33012 8435 100  0  0  0  0	
32  0  11544 57894812 253504 746332    0    0     0     0 41543 8175 88  6  6  0  0	
32  0  11544 57894936 253504 746336    0    0     0     8 33013 8455 100  0  0  0  0	
32  0  11544 57893572 253504 746340    0    0     0     0 41882 8189 85  7  8  0  0	
32  0  11544 57893944 253504 746344    0    0     0     0 33017 8441 100  0  0  0  0	
32  0  11544 57893696 253504 746352    0    0     0     0 40959 8132 86  7  7  0  0	
32  0  11544 57893820 253504 746356    0    0     0     0 33013 8396 100  0  0  0  0	
32  0  11544 57893572 253504 746360    0    0     0     0 41472 8161 88  6  6  0  0	
32  0  11544 57893456 253504 746364    0    0     0     0 33007 8392 100  0  0  0  0	
17  0  11544 57891216 253504 746368    0    0     0     0 41505 8076 88  6  6  0  0	
32  1  11544 57893696 253504 746372    0    0     0    12 33559 8433 98  0  1  0  0	
32  0  11544 57892216 253504 746376    0    0     0     4 38299 8451 96  4  0  0  0	
32  0  11544 57892960 253504 746380    0    0     0     0 36076 8096 89  3  8  0  0	
32  0  11544 57893084 253504 746384    0    0     0     0 33557 8470 99  1  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0  11544 57892332 253504 746388    0    0     0     0 41268 8139 87  6  7  0  0	
32  0  11544 57892580 253504 746388    0    0     0     0 33028 8480 100  0  0  0  0	
32  0  11544 57892084 253504 746396    0    0     0     0 42159 8176 87  6  6  0  0	
32  0  11544 57892456 253504 746404    0    0     0     0 33064 8501 100  0  0  0  0	
32  0  11544 57892200 253504 746404    0    0     0     0 41588 8086 86  6  8  0  0	
32  0  11544 57892332 253504 746408    0    0     0     0 33039 8446 100  0  0  0  0	
32  0  11544 57892084 253504 746416    0    0     0     0 41683 8094 86  7  8  0  0	
32  0  11544 57892332 253504 746420    0    0     0     0 33032 8446 100  0  0  0  0	
32  0  11544 57892208 253504 746420    0    0     0     0 40956 8178 85  7  8  0  0	
32  0  11544 57892332 253504 746428    0    0     0     0 33070 8479 100  0  0  0  0	
32  0  11544 57889036 253504 746432    0    0     0     0 41351 8191 87  6  6  0  0	
32  0  11544 57889036 253504 746436    0    0     0     0 33025 8376 100  0  0  0  0	
32  0  11544 57888664 253504 746436    0    0     0     0 41502 8154 87  6  7  0  0	
32  0  11544 57888540 253504 746444    0    0     0     0 33040 8394 100  0  0  0  0	
 8  0  11544 57886448 253504 746448    0    0     0     0 40099 8297 93  5  2  0  0	
32  0  11544 57888176 253504 746456    0    0     0     0 34443 8182 93  2  6  0  0	
32  0  11544 57886192 253504 746456    0    0     0     0 35793 8377 98  2  0  0  0	
32  0  11544 57888680 253504 746460    0    0     0     0 38180 8097 89  4  7  0  0	
32  0  11544 57888936 253504 746464    0    0     0     0 33023 8381 100  0  0  0  0	
11  0  11544 57889060 253504 746468    0    0     0     0 14953 4829 23 18 59  0  0	
32  0  11544 57888928 253504 746468    0    0     0     0 24904 4795 25 14 60  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0  11544 57889052 253504 746476    0    0     0     0 33028 8448 100  0  0  0  0	
32  0  11544 57888928 253504 746480    0    0     0     0 41051 8031 86  7  8  0  0	
32  0  11544 57888928 253504 746484    0    0     0     0 33028 8393 100  0  0  0  0	
 8  0  11544 57885828 253504 746488    0    0     0     0 40570 8185 91  6  4  0  0	
32  0  11544 57887944 253504 746492    0    0     0     0 34047 8256 95  1  4  0  0	
32  0  11544 57887448 253504 746496    0    0     0     0 36334 8377 97  3  0  0  0	
32  1  11544 57887944 253504 746500    0    0     0     8 37962 8030 87  4  9  0  0	
32  0  11544 57888192 253504 746504    0    0     0    12 33033 8401 100  0  0  0  0	
32  0  11544 57887448 253504 746508    0    0     0     0 41250 8081 86  6  7  0  0	
32  0  11544 57887688 253504 746512    0    0     0     0 33030 8386 100  0  0  0  0	
32  0  11544 57887688 253504 746512    0    0     0     0 41949 8107 87  6  6  0  0	
32  0  11544 57887812 253504 746520    0    0     0     0 33023 8385 100  0  0  0  0	
32  0  11544 57887316 253504 746528    0    0     0     0 39663 7778 81  7 11  0  0	
32  0  11544 57887440 253504 746532    0    0     0     0 33027 8391 100  0  0  0  0	
32  0  11544 57885820 253504 746532    0    0     0     0 41296 8164 86  7  8  0  0	
32  0  11544 57886068 253504 746536    0    0     0     0 33031 8397 100  0  0  0  0	
32  0  11544 57886448 253504 746540    0    0     0     0 41494 8026 86  6  8  0  0	
32  0  11544 57886572 253504 746544    0    0     0     0 33036 8391 100  0  0  0  0	
32  0  11544 57885208 253504 746548    0    0     0     0 41926 8187 85  7  8  0  0	
32  1  11544 57886440 253504 746552    0    0     0    12 33036 8393 100  0  0  0  0	
11  0  11544 57884208 253504 746556    0    0     0     4 39560 8372 94  5  1  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57885944 253504 746564    0    0     0     0 34871 8126 92  2  6  0  0	
32  0  11544 57883960 253504 746564    0    0     0     0 34871 8389 98  2  0  0  0	
32  0  11544 57886192 253504 746572    0    0     0     0 39417 8039 88  4  8  0  0	
32  0  11544 57886200 253504 746576    0    0     0     0 33020 8387 100  0  0  0  0	
32  0  11544 57885588 253504 746580    0    0     0     0 41546 8085 86  6  7  0  0	
32  0  11544 57885960 253504 746584    0    0     0     0 33010 8387 100  0  0  0  0	
32  0  11544 57885960 253504 746588    0    0     0     0 41839 8067 86  6  8  0  0	
32  0  11544 57886084 253504 746592    0    0     0     0 33003 8393 100  0  0  0  0	
32  0  11544 57885456 253504 746596    0    0     0     0 41630 7961 85  7  8  0  0	
32  0  11544 57885580 253504 746604    0    0     0     0 33054 8459 100  0  0  0  0	
32  0  11544 57884836 253504 746608    0    0     0     0 41344 8092 84  7  9  0  0	
32  0  11544 57884960 253504 746612    0    0     0     0 33026 8398 100  0  0  0  0	
32  0  11544 57884844 253504 746612    0    0     0     0 41054 8068 87  6  7  0  0	
32  0  11544 57885084 253504 746616    0    0     0     0 33028 8382 100  0  0  0  0	
32  0  11544 57884216 253504 746624    0    0     0     0 41116 9352 85  7  9  0  0	
32  0  11544 57884596 253504 746628    0    0     0     0 32379 8735 97  0  2  0  0	
32  0  11544 57884596 253504 746628    0    0     0     0 32990 8363 100  0  0  0  0	
