procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57590304 233012 529980    0    0     0     0 34753 8450 98  2  0  0  0	
32  0  12836 57589816 233012 529988    0    0     0     0 34377 8505 99  1  0  0  0	
32  0  12836 57590056 233012 529992    0    0     0     0 34711 8432 98  2  0  0  0	
32  0  12836 57590428 233012 529996    0    0     0     0 34718 8447 99  1  0  0  0	
32  0  12836 57589924 233012 530004    0    0     0     0 36282 8441 97  3  0  0  0	
33  0  12836 57590304 233012 530012    0    0     0     0 34925 8478 98  2  0  0  0	
33  0  12836 57589312 233012 530012    0    0     0     0 34372 8439 99  1  0  0  0	
32  0  12836 57590056 233012 530016    0    0     0    20 34483 8456 99  1  0  0  0	
32  0  12836 57589436 233012 530020    0    0     0     0 34301 8423 99  1  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57591056 233012 530024    0    0     0     0 34739 8433 99  1  0  0  0	
32  0  12836 57588204 233012 530028    0    0     0     0 35392 8439 98  2  0  0  0	
32  0  12836 57589692 233012 530032    0    0     0     0 35544 8453 98  2  0  0  0	
32  0  12836 57589072 233012 530036    0    0     0     0 34397 8436 98  2  0  0  0	
32  0  12836 57590932 233012 530036    0    0     0     0 34774 8512 98  2  0  0  0	
33  0  12836 57590296 233012 530040    0    0     0     0 34778 8438 99  1  0  0  0	
32  0  12836 57589916 233012 530044    0    0     0     0 34740 8433 99  1  0  0  0	
32  0  12836 57588552 233012 530052    0    0     0     0 35220 8440 98  2  0  0  0	
32  0  12836 57590784 233012 530052    0    0     0     0 35728 8592 98  2  0  0  0	
32  0  12836 57588676 233012 530056    0    0     0     0 34364 8432 99  1  0  0  0	
32  0  12836 57588800 233012 530060    0    0     0     0 34403 8433 99  1  0  0  0	
32  0  12836 57589172 233012 530068    0    0     0     0 34495 8436 99  1  0  0  0	
34  0  12836 57589800 233012 530068    0    0     0     0 34392 8499 99  1  0  0  0	
32  0  12836 57589672 233012 530076    0    0     0     0 35736 8454 98  2  0  0  0	
32  0  12836 57589424 233012 530080    0    0     0     0 34809 8576 98  2  0  0  0	
32  0  12836 57589540 233012 530084    0    0     0    16 34415 8457 99  1  0  0  0	
32  0  12836 57589416 233012 530088    0    0     0     0 34511 8508 99  1  0  0  0	
32  0  12836 57589296 233012 530092    0    0     0     0 34412 8430 98  2  0  0  0	
32  0  12836 57589172 233012 530096    0    0     0     0 34385 8436 99  1  0  0  0	
32  0  12836 57589916 233012 530104    0    0     0     0 35910 8433 98  2  0  0  0	
32  0  12836 57590296 233012 530104    0    0     0     0 35316 8488 98  2  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57590420 233012 530108    0    0     0     0 34825 8443 99  1  0  0  0	
32  0  12836 57590792 233012 530112    0    0     0     0 34489 8436 99  1  0  0  0	
32  0  12836 57589428 233012 530116    0    0     0     0 34749 8429 99  1  0  0  0	
33  0  12836 57589304 233012 530116    0    0     0     0 34436 8435 99  1  0  0  0	
32  0  12836 57587436 233012 530124    0    0     0     0 35246 8432 98  2  0  0  0	
32  0  12836 57590908 233012 530128    0    0     0     0 35539 8588 98  2  0  0  0	
32  0  12836 57589916 233012 530128    0    0     0     0 34763 8435 99  1  0  0  0	
32  0  12836 57590544 233012 530132    0    0     0     4 34866 8522 98  2  0  0  0	
